epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,8943.49,1.0051,0.46304,1.0626,0.98709,0.95066,0.97721,0.71405,1.04617,0.37049,1.02641,0.006073,0.006073,0.006073
121,9018.39,1.00838,0.45826,1.05892,0.98533,0.95112,0.97745,0.71455,1.04579,0.37005,1.0266,0.00604,0.00604,0.00604
122,9093.14,0.99126,0.45118,1.05423,0.98378,0.95386,0.97768,0.71416,1.04643,0.36967,1.02681,0.006007,0.006007,0.006007
123,9168.21,0.98692,0.45193,1.05772,0.98302,0.95432,0.97717,0.71462,1.04659,0.36803,1.02713,0.005974,0.005974,0.005974
124,9243.19,0.99866,0.46022,1.06099,0.98546,0.95249,0.97679,0.71356,1.04463,0.36727,1.0268,0.005941,0.005941,0.005941
125,9318.47,0.9981,0.45859,1.05884,0.98373,0.95386,0.97709,0.71516,1.04355,0.36637,1.02634,0.005908,0.005908,0.005908
126,9394.05,0.99924,0.45644,1.0562,0.9826,0.95473,0.97666,0.71472,1.04331,0.36574,1.02577,0.005875,0.005875,0.005875
127,9469.7,0.99641,0.44334,1.06338,0.98466,0.95249,0.97658,0.71435,1.04278,0.36537,1.02534,0.005842,0.005842,0.005842
128,9544.62,0.99106,0.45268,1.05822,0.9879,0.94929,0.97643,0.71325,1.04464,0.36522,1.02579,0.005809,0.005809,0.005809
129,9620.07,0.99112,0.44972,1.05341,0.98858,0.94927,0.97624,0.71395,1.04436,0.36452,1.02575,0.005776,0.005776,0.005776
130,9696.41,0.99875,0.45262,1.06305,0.98855,0.94929,0.97681,0.71471,1.04448,0.36284,1.02555,0.005743,0.005743,0.005743
131,9772.38,0.98832,0.44479,1.04463,0.98766,0.95044,0.97685,0.71432,1.04322,0.36357,1.02523,0.00571,0.00571,0.00571
132,9849.19,1.00328,0.45908,1.05452,0.98674,0.95152,0.9768,0.71361,1.04351,0.36321,1.025,0.005677,0.005677,0.005677
133,9925.04,0.99475,0.44769,1.05589,0.98674,0.95214,0.97658,0.7148,1.04309,0.3622,1.02452,0.005644,0.005644,0.005644
134,10001.1,0.98309,0.44224,1.04885,0.98623,0.95249,0.97697,0.71547,1.04419,0.3615,1.02486,0.005611,0.005611,0.005611
135,10076.5,0.97717,0.44386,1.04827,0.98721,0.95295,0.97695,0.71621,1.0439,0.36158,1.02461,0.005578,0.005578,0.005578
136,10151.9,0.99379,0.44912,1.05338,0.98745,0.95295,0.97706,0.71535,1.04375,0.36125,1.02411,0.005545,0.005545,0.005545
137,10227.7,0.9977,0.45329,1.05735,0.98761,0.95295,0.97746,0.71538,1.04335,0.3609,1.02361,0.005512,0.005512,0.005512
138,10302.9,0.97952,0.44345,1.04426,0.98723,0.95318,0.97735,0.7144,1.0433,0.35993,1.0235,0.005479,0.005479,0.005479
139,10378,0.97998,0.44494,1.04744,0.98721,0.9534,0.97717,0.71506,1.04296,0.36013,1.02322,0.005446,0.005446,0.005446
140,10453.8,0.97964,0.4416,1.05056,0.98723,0.9534,0.97746,0.71532,1.04304,0.35972,1.0233,0.005413,0.005413,0.005413
141,10530,0.98698,0.44332,1.04699,0.98538,0.95477,0.97756,0.71535,1.04284,0.35983,1.02319,0.00538,0.00538,0.00538
142,10605.5,0.99017,0.44742,1.05077,0.98401,0.95596,0.97774,0.71499,1.04323,0.35909,1.02321,0.005347,0.005347,0.005347
143,10681.5,0.98555,0.44443,1.04778,0.98512,0.95477,0.97776,0.71532,1.04336,0.35914,1.02309,0.005314,0.005314,0.005314
144,10757.9,0.9923,0.44569,1.0467,0.98537,0.95477,0.97801,0.71562,1.04337,0.35833,1.02299,0.005281,0.005281,0.005281
145,10833.3,0.98606,0.44516,1.04829,0.98514,0.95432,0.97771,0.71576,1.0425,0.35774,1.02266,0.005248,0.005248,0.005248
146,10908.8,0.98253,0.44311,1.05021,0.98604,0.95432,0.9777,0.71586,1.04169,0.35782,1.02228,0.005215,0.005215,0.005215
147,10983.9,0.97596,0.43791,1.04156,0.98676,0.9532,0.97753,0.71612,1.04121,0.35753,1.0223,0.005182,0.005182,0.005182
148,11060.2,0.96512,0.43697,1.04713,0.98767,0.95169,0.97757,0.7149,1.04124,0.35715,1.0223,0.005149,0.005149,0.005149
149,11135.4,0.98805,0.44294,1.04747,0.98862,0.95215,0.97747,0.7148,1.04095,0.35665,1.02216,0.005116,0.005116,0.005116
150,11211.3,0.97289,0.43501,1.0457,0.98617,0.95249,0.97702,0.71474,1.04117,0.35677,1.02207,0.005083,0.005083,0.005083
151,11287,0.97288,0.43978,1.04286,0.98639,0.95249,0.97705,0.71463,1.04096,0.35664,1.02194,0.00505,0.00505,0.00505
152,11362.9,0.96669,0.43799,1.04491,0.9871,0.95295,0.97728,0.7145,1.04079,0.35687,1.02192,0.005017,0.005017,0.005017
153,11438.9,0.9687,0.43783,1.04371,0.98723,0.95357,0.97735,0.71386,1.0409,0.35647,1.02189,0.004984,0.004984,0.004984
154,11514.7,0.97903,0.43796,1.05042,0.98661,0.95386,0.97762,0.71447,1.04116,0.35651,1.0221,0.004951,0.004951,0.004951
155,11590.7,0.95237,0.43118,1.03881,0.986,0.9534,0.97755,0.71466,1.04121,0.35637,1.02207,0.004918,0.004918,0.004918
156,11666.8,0.96691,0.43386,1.04422,0.98613,0.9534,0.97763,0.71487,1.04143,0.35662,1.02221,0.004885,0.004885,0.004885
157,11744.8,0.97717,0.43802,1.04785,0.98537,0.95386,0.97787,0.71471,1.04148,0.35663,1.02226,0.004852,0.004852,0.004852
158,11820.4,0.96652,0.43187,1.0453,0.98553,0.9534,0.97739,0.7152,1.04203,0.3571,1.02244,0.004819,0.004819,0.004819
159,11896,0.95968,0.42875,1.03015,0.98607,0.9534,0.97748,0.71464,1.04186,0.35752,1.0225,0.004786,0.004786,0.004786
160,11971.6,0.97343,0.43947,1.04266,0.98723,0.95328,0.97747,0.71434,1.04205,0.35747,1.02255,0.004753,0.004753,0.004753
161,12047.6,0.96231,0.42499,1.03608,0.98696,0.95295,0.9771,0.71437,1.04215,0.35725,1.02272,0.00472,0.00472,0.00472
162,12123.6,0.9623,0.42657,1.03322,0.98723,0.95382,0.97757,0.71497,1.04248,0.35733,1.02269,0.004687,0.004687,0.004687
163,12199.2,0.96439,0.43362,1.04077,0.98723,0.95379,0.97759,0.7146,1.04206,0.35725,1.02256,0.004654,0.004654,0.004654
164,12273.9,0.96469,0.42814,1.03475,0.98676,0.95336,0.97731,0.71491,1.04215,0.35733,1.02263,0.004621,0.004621,0.004621
165,12349.4,0.9721,0.42232,1.03863,0.98667,0.9534,0.97742,0.71515,1.04188,0.35681,1.02243,0.004588,0.004588,0.004588
166,12426.3,0.9617,0.42506,1.0366,0.98652,0.9534,0.9774,0.71505,1.0418,0.35684,1.02234,0.004555,0.004555,0.004555
167,12502.4,0.96442,0.43401,1.03687,0.98671,0.9534,0.97745,0.71503,1.04197,0.3568,1.02245,0.004522,0.004522,0.004522
168,12578,0.95856,0.42462,1.03476,0.98723,0.95332,0.9775,0.7154,1.042,0.35708,1.02253,0.004489,0.004489,0.004489
169,12652.5,0.96063,0.4193,1.03395,0.98637,0.9534,0.97744,0.71522,1.04191,0.35666,1.02248,0.004456,0.004456,0.004456
170,12726.9,0.96059,0.43053,1.04214,0.98705,0.95249,0.97731,0.71646,1.04191,0.3566,1.02244,0.004423,0.004423,0.004423
171,12800.6,0.96084,0.42814,1.03815,0.98675,0.95282,0.97731,0.7164,1.04194,0.35672,1.02244,0.00439,0.00439,0.00439
172,12875.1,0.94797,0.41774,1.03211,0.98723,0.9533,0.97757,0.71612,1.04196,0.35704,1.02239,0.004357,0.004357,0.004357
173,12949.6,0.97414,0.42168,1.04657,0.98569,0.9534,0.97758,0.7161,1.04216,0.35657,1.02231,0.004324,0.004324,0.004324
174,13023.9,0.95855,0.42541,1.03424,0.9859,0.9534,0.97753,0.71592,1.042,0.35652,1.02244,0.004291,0.004291,0.004291
175,13098.2,0.95186,0.42309,1.04156,0.98779,0.95295,0.97755,0.71603,1.04196,0.35652,1.0224,0.004258,0.004258,0.004258
176,13172.3,0.94616,0.41512,1.03001,0.98675,0.95278,0.97719,0.71613,1.04166,0.35613,1.0224,0.004225,0.004225,0.004225
177,13247.5,0.96187,0.4265,1.04206,0.98722,0.95253,0.97728,0.71603,1.04178,0.35616,1.02239,0.004192,0.004192,0.004192
178,13323.7,0.95435,0.42747,1.03991,0.98746,0.95203,0.97732,0.71601,1.04186,0.35634,1.02242,0.004159,0.004159,0.004159
179,13398.8,0.96057,0.42529,1.04082,0.98767,0.95142,0.97727,0.71577,1.04187,0.35609,1.02259,0.004126,0.004126,0.004126
180,13474.4,0.93735,0.40863,1.02992,0.98767,0.95173,0.97734,0.71578,1.04207,0.3559,1.02261,0.004093,0.004093,0.004093
181,13550.4,0.94789,0.41611,1.03474,0.98767,0.95149,0.97727,0.716,1.04188,0.3559,1.02257,0.00406,0.00406,0.00406
182,13626.3,0.95174,0.41874,1.03194,0.98767,0.95131,0.97733,0.71601,1.04206,0.35558,1.02263,0.004027,0.004027,0.004027
183,13701.7,0.93959,0.41327,1.03143,0.98767,0.95115,0.97733,0.71618,1.04194,0.35565,1.02269,0.003994,0.003994,0.003994
184,13777.7,0.94676,0.41221,1.02783,0.98728,0.95112,0.97692,0.71629,1.04217,0.35565,1.02287,0.003961,0.003961,0.003961
185,13852.8,0.9473,0.41381,1.03599,0.98813,0.95067,0.97732,0.71617,1.04217,0.35564,1.0228,0.003928,0.003928,0.003928
